"Kara, you shouldn't be so near the Edge without a grown-up",3
KARA,2
"I'm sorry, Mother",3
ZALTAR,2
I was keeping an eye on her,3
"Alura puts her arm around her daughter affectionately, showing she's not really angry",1
"Together they watch Zaltar's latest sculpture, flickering with the play of inner light and shadow",1
ALURA,2
"Thank you, Zaltar, but she has to obey the rules",3
Zaltar takes another swig from his flask and lowers his voice confidentially,1
ZALTAR,2
"You and your husband have been kind to me,",3
Alura,2
I have something to tell you,3
I'm going away,3
Soon,3
ALURA,2
But where?,3
Zaltar bends down to Kara and hands her his matterwand,1
ZALTAR,2
"Put your fingers there, Kara",3
And press hard,3
"She does, and the wand makes a horrible squawk",1
Kara laughs with delight,1
ZALTAR,2
Good,3
"Now, go make something pretty",3
"Kara scampers away, hardly able to believe her good fortune, and starts to make all kinds of surprising sounds with the wand on the plaza nearby",1
"Zaltar speaks to Alura in a low, confidential voice",1
ZALTAR,2
I've discovered a new way into the Phantom,3
Zone,3
ALURA,2
But the phantom Zone is for criminals,3
ZALTAR,2
It's big,3
And empty,3
I'm tired of limiting myself to  Argo City,3
I want to do something new,3
"I'm starting to repeat myself here with this airy, glittery stuff",3
Zaltar waves a hand deprecatingly at the city around him,1
ALURA,2
But Zaltar---you founded the city! It's yours,3
"We were all just refugees from Krypton when you gathered us together and brought us here, to the inner dimension",3
,
You can't abandon us now,3
You have a responsibility to us!,3
"In the background, Kara has been modeling a spiky insect-like CREATURE",3
Now she suddenly finds the OMEGAHEDRON on the ground beside her,1
She doesn't stop to wonder how it got there from beside Zaltar's feet,1
She simply picks up the OMEGAHEDRON and touches it to the spiky creature,1
"The creature suddenly flicks its wings and COMES TO LIFE, unnoticed by the adults",1
"Kara drops the wand and laughs out loud with delight as the magical creature takes off from the ground and starts flying in circles around her head, glittering as if it were made of diamonds",1
ZALTAR,2
"I'm an artist, Alura",3
My work comes first,3
Other people come second,3
ALURA,2
How can you create beauty with a selfish heart?,3
"The spiky insect-creature flies closer and closer around the little girl's head, buzzing angrily",1
Her look of delight turns to fear,1
She tries to shoo the creature away,1
It flies off toward the thin membrane that encloses the city,1
The spiky creature flies into the membrane and tears a ragged hole in it,1
With a giant WHOOSH all the air in the city starts to rush out the hole,1
Kara is swept along toward the hole by the wind,1
She cries out and stretches pleading hands toward her mother,1
THE OMEGAHEDRON is swept toward the hole as well,1
Kara grabs onto the ragged edge of the membrane,1
ZALTAR,2
Kara---the Power Source!,3
"Kara reaches for it, but it is too far from her, and the OMEGAHEDRON is sucked out into infinity by the wind",1
Zaltar picks up the matterwand from where Kara dropped it and touches her with the wand,1
She is instantly held fast,1
Zaltar pulls her back inside,1
He gives her to her mother Alura,1
Then Zaltar touches his wand to the membrane and seals the hole with masterful chords like a brass choir,1
,
"The wind dies down and all is silent, except for the quiet sobbing of Kara in her mother's arms",1
Zaltar kneels down beside her and strokes her golden hair  tenderly,1
KARA,2
I'm sorry,3
I didn't know,3
ZALTAR,2
It was my fault,3
You aren't old enough to use the wand,3
I shouldn't have given it to you,3
ALURA,2
"But the Power Source, Zaltar",3
ZALTAR,2
It couldn't be helped,3
The city will have to make do with three,3
ALURA,2
But what will happen?,3
ZALTAR,2
The Guardians will be angry,3
They may even send me to the Phantom Zone,3
"You see, I didn't really have permission to borrow it",3
I must go explain to them,3
Zaltar hurries off nervously,3
THE CAMERA HOLDS ON KARA'S FACE as she senses this may be her last sight of Zaltar,1
DISSOLVE TO:,0
EXT,0
A SPRINGTIME MEADOW - U.S.A,5
,
,
#NAME?,0
UNDER TITLES,0
A beautiful blonde in jeans and a frilly blouse is walking across a field of wildflowers,1
Butterflies flitter and dart from flower to flower,1
The blonde's name is SELENA,1
"She is our ideal image of the girl next door, who grew up into a dynamite lady",1
"Her current boyfriend follows along behind her, lugging a big wicker hamper from their pickup truck parked at the edge of the road",1
Selena finds a grassy spot under an old oak and spreads out a red and white checked gingham cloth,1
SELENA,2
Over here George,3
It's the perfect spot,3
Nice view,3
George sets down the wicker basket and Selena starts to unpack a scrumptious picnic of home cooked food,1
"She unpacks fried chicken, hard-boiled eggs, potato salad, cold beer and a big rich creamy-frosted devils food cake",1
GEORGE,2
"You sure are a good cook, Selena",3
"Man, that looks too pretty to eat",3
SELENA,2
Better eat it quick,3
It won't look too pretty when it's all covered with ants,3
She hands him a chicken drumstick and a hard-boiled egg,1
GEORGE,2
"Selena, I've been thinking",3
It's time I settled down---and I don't know a nicer lady to settle down with than you,3
SELENA,2
"Why George, are you proposing?",3
GEORGE,2
"Marry me, Selena",3
"The hardware store doesn't bring in much now, but",3
SELENA,2
George---I thought you'd never ask,3
A shrill whistling sound from above makes them look up,1
With a loud plop and a spatter of icing the OMEGAHEDRON falls into the middle of the chocolate cake,1
GEORGE,2
What the heck is that?,3
"They look up in the boughs of the tree overhead, and then down at the chocolate cake splashed all over the checked cloth",1
SELENA,2
A squirrel Frisbee?,3
Selena reaches out and picks up the OMEGAHEDRON,1
"It comes away from the cake without a trace of the chocolate icing sticking to its surface, as if made of some substance, which repels other kinds of matter",1
"Selena holds the shining Omegahedron in her hand and examines it, turning it around and around as if hypnotized",1
Her face takes on a new expression,1
"Almost as if the simple, wholesome innocence of her nature had been blasted away by some profound new knowledge of the universe",1
SELENA,2
That's funny,3
"I'd swear I know just what this is, but I've never seen it before",3
"She stands up and walks across the checkered cloth, in a beeline for the pickup truck",1
GEORGE,2
"Hey, where you going?",3
SELENA,2
(calling over her shoulder),4
I've got things to do,3
GEORGE,2
What about my proposal?,3
SELENA,2
(dismissively),4
Call me next week,3
Maybe we can have lunch,3
She gets in the pickup and drives away,1
GEORGE,2
Hey! My truck!,3
DISSOLVE TO:,0
KARA' S FACE,5
"She is ten years older now, a young lady",1
"Almost ready to assume the long flowing gown of an adult, but still in the tunic worn by those under eighteen",1
ALURA,2
(voice over),4
"But Kara, you are too young to go",3
ANOTHER ANGLE. ARGO CITY. DIMMED,5
"They are in the assembly amphitheater of the city, where the kindergarten nuclear physics class was seen",1
"Kara is in the centre of the ring, with adults seated in scattered rows around her",1
Her parents Zor-El and Alura are standing in front of her,1
KARA,2
I am almost an adult,3
This is what I want,3
ZOR-EL,2
"But Kara, no one has ever gone from here to",3
Earth,3
The journey is dangerous,3
KARA,2
It was my fault we lost the Power Source,3
ZOR-EL,2
Years ago,3
And it was Zaltar who stole it,3
KARA,2
I allowed it to escape the City,3
ALURA,2
"Ever since we told you how your cousin Superman was sent there as an infant, all you have wanted to do was visit this place",3
KARA,2
"Yes, I do want to go",3
But someone must go,3
Our scanning shows the Power Source has finally reached the Earth,3
It could destroy everything unless someone brings it back,3
ZOR-EL,2
Superman will return it,3
KARA,2
Why haven't you been able to contact him? He should have returned from the neutron galaxy ages ago,3
He may be dead,3
ZOR-EL,2
"But what can you, a mere girl-",3
KARA,2
I'll have super powers there,3
Like him,3
We can't wait,3
,
Our lights are fading,3
Look around you,3
When I was a child the City was bright and shining,3
Look at it now,3
Zor-El and Alura sigh,1
There is no denying that the brilliance of Argo City has been much dimmed since Kara was a little girl,3
ALURA,2
What do your teachers think?,3
Zor-El looks around the circle,1
A beautiful woman speaks,1
TEACHER,2
It would be sad to lose one of our finest young ones to the dimension barrier-- but the City cannot last much longer without the Power Source,3
"It is her future she's fighting for, Zor-El",3
ZOR-EL,2
"Very well, let it be done",3
"Alura embraces Kara emotionally, fighting back the tears",1
Kara too is struggling to control her own emotions,1
KARA,2
"Don't worry, Mother, I'll be all right",3
I've studied the transmissions from Earth,3
I know their customs,3
Kara walks out of the amphitheater with her parents,1
ALURA,2
"But they are such strange, unstable people",3
KARA,2
Then I will learn to act strange like them,3
Kara holds up a small handbag,1
Inside we glimpse red and blue material,1
KARA,2
"I have made clothing and copies of their money, I will be fine",3
Her father puts his hand on her shoulder,1
ZOR-EL,2
"Be brave, my daughter",3
Be wise,3
KARA,2
As brave as my father,3
As wise,3
"They embrace, briefly",1
Kara then steps onto a circular platform set into the pavement of the city,1
Instantly transparent bubble forms around her,1
Her parents watch as she floats away,1
"She passes into an air lock through the membrane that surrounds the City, and off into an infinity of space",1
"MONTAGE: THE JOURNEY OF KARA INSIDE ""HER SPHERE FROM THE INNER DIMENSION TO OUR WORLD.",0
"Her sphere moves from blackness, to a dark green limbo",1
The atmosphere thickens around her,1
"Soon it is unmistakably water, and she is heading toward the light above",1
A fish darts past with a flash of silver,1
The sphere rushes upward faster and faster,1
"It breaks the surface of the , water",1
"Kara springs free of the bubble, which disappears",1
She is now wearing a blue and red costume like her cousin Superman,1
She lands on a nearby beach,1
,
EXT,0
EARTH,5
BEACH BESIDE THE SEA,5
SUNRISE,6
"She looks around her, feasting with her eyes on the details of this new exciting world",1
Kara bends down and picks up a stone from the ground at her feet,1
"To her astonishment, she crushes it to powder in her hand, and blows the fine dust away with a blast of superbreath",1
"She looks down at her feet, so firmly planted on the ground",1
"She rises a few inches into the air, and reacts with amazement",1
Then she looks up into the blue sky overhead and her expression of astonishment is replaced by a look of joyous longing,1
With a sudden impulse she shoots straight upward,1
EXT,0
HIGH ABOVE THE EARTH,5
DAY,6
"Kara loops and rolls, swoops and circles, laughing with sheer delight",1
EXT,0
HIGH ABOVE MOUNTAIN MEADOWS HORSES,5
DAY,6
Kara swoops down at a herd of horses,1
The herd parts and gallops off in all directions as she pulls out of her dive and flies away,1
CUT TO:,0
EXT,0
MOUNTAINTOP,5
DAY,6
Kara lands on a mountaintop and admires the view,1
The she bends down and scoops up a handful of snow,1
She stares at it with awe,1
INSERT,0
MICROSCOPIC SHOT OF SNOW CRYSTALS IN ALL THEIR INFINITE VARIETY AND BEAUTY,1
BACK TO SCENE.  DAY,0
"Kara stands up, smiling",1
She flies into the air again,1
EXT,0
FOREST,5
DAY,6
She lands and walks among the huge trunks of a primeval forest,1
Shafts of sunlight pierce the gloom,1
These trees are much more impressive than Zaltar's imitation back in Argo City,1
She hears a mournful sound and pulls back a spray of brambles,1
She sees a BABY DEER hopelessly tangled in the long canes,1
She shoots RAYS OF HEAT VISION from her eyes and slices through the tough stems,1
"The fawn scrambles free, and scampers off into the forest",1
Kara watches it with a benevolent smile,1
She removes a brunette wig and some street clothing from a secret pocket in her cape,1
EXT,0
MANSION --- GARDEN PARTY,5
A big impressive house somewhere in the Middle West,1
People mill about on the neatly manicured lawn sipping drinks and snagging hors d'oeuvres off silver trays from passing waiters,1
"All the quests have a name tag on, like at some kind of conference",1
"SELENA, the blonde who discovered the Power Source, is circulating among the quests",1
She has changed since we saw her last,1
"No longer the girl next door, she now wears a fabulous designer dress dripping with jewels",1
"She walks with the regal air of someone used to being obeyed, and graciously accepts the homage of the quests",1
"A smile, a nod, a kind word from her leaves them all basking in the warm afterglow of her attention",1
But we notice odd details of the party the decorations are all based on mystic occult symbols,1
"At the refreshment table, there is a big ten-foot WICKER SCULPTURE OF A FEMALE GOAT covered with paper flowers",1
And the quests all have an indefinable air of strangeness about them,1
"BIANCA, a tall cold-eyed brunette in black silk dress, whispers in Selena's ear",1
BIANCA,2
Be careful,3
Nigel is going to try something,3
SELENA,2
"Don't worry about old Nigel, I can take care of him",3
,
He's just a sore loser,1
An ELDERLY MAN in a three-piece pin-stripe suit grabs her elbow,1
ELDERLY MAN,2
"I don't want much, Selena",3
I have simple tastes,3
SELENA,2
What do you want?,3
ELDERLY MAN,2
Western Europe,3
SELENA,2
"I'm sorry, but I already promised Bianca she could have Switzerland",3
You know how she loves to ski,3
ELDERLY MAN,2
No problem,3
She can have it,3
I hate mountains,3
Selena leaves him negotiating boundary lines with Bianca and strolls over to a sour-faced man in suede who has been scowling at her over his cigarette,1
SELENA,2
"Cheer up, Nigel",3
It's not the end of the world,3
NIGEL,2
It may well be,3
I know how you won that election,3
Selena,3
You can't fool me,3
SELENA,2
I have plans Nigel,3
You could come with me,3
I'm going places,3
NIGEL,2
You're not going anywhere,3
Except back to nowheresville,3
"You're too impatient, Selena",3
Look around you--all these people have served years and years of apprenticeship,3
Some of their families have been in the Craft for generations,3
,
You can't join and take over our whole organization in a few months,3
"Selena smirks at him, self-confidently",3
SELENA,2
I just did,3
Because I have the Power,3
NIGEL,2
You're going to pay a terrible price,3
The power of Shadow is tricky,3
Use it too much and it takes over,3
,
"Nigel drops his cigarette, stubs it out on the lawn, and takes out his platinum cigarette case",1
SELENA,2
Bianca's taught me all! need to know,3
"I'll be safe, as long as I don't go too far",3
,
NIGEL,2
Cigarette?,3
He holds the shiny mirror-like cigarette case in front of her so she can see her reflection,1
INSERT,0
SURFACE OF THE CIGARETTE CASE,5
Selena's reflection,1
"She is still the glamorous beauty, but looming behind her invisible to ordinary eyes is a DARK EERIE SHAPE OF SOMETHING HIDEOUS",1
BACK TO SCENE.,0
"Quick as a cat, Selena bats the cigarette case out of his hand and sends it spinning into the shrubbery",1
All traces of the Shadow behind her have disappeared,1
NIGEL,2
Sorry,3
Forgot you were trying to quit,3
Nigel snags a glass of champagne off the tray of a nearby waiter and sips it insolently,3
SELENA,2
"Nigel, get out of here",3
And don't come slithering back,3
Nigel shakes his head,1
NIGEL,2
"You need me, Selena",3
I'm the only one who can save you from a terrible fate,3
SELENA,2
I need you like an Eskimo needs a lawnmower,3
Now burn rubber,3
Nigel locks eyes with her,3
NIGEL,2
Make me,3
He takes another insolent sip of champagne arid discovers a scorpion perched on the rim of his glass,1
"Nigel spits out the champagne and, drops the glass",1
Everyone laughs at him,1
NIGEL,2
"Balefire on you, Selena!",3
SELENA,2
(grinning),4
You Scorpios can never take a joke,3
"All quests have fallen silent, staring at the altercation between the two of them",1
,
NIGEL,2
You think you are on top now,1
Well there is someone coming to challenge you,1
I saw it in the cards this morning,1
SELENA,2
Throw him out,3
Two burly waiters seize Nigel and drag him off toward the valet parking,1
NIGEL,2
"You won't last a year, Selena",3
The cards don't lie!,3
The crowd breaks into a buzz of conversation,3
,
Bianca stands up on a chair,1
The crowd falls silent,1
,
BIANCA,2
Let's not let one rotten apple spoil the party,3
I give you the first woman in eight hundred years to head the Circle,3
Selena!,3
Applause,4
Selena steps up onto a raised dais,1
And holds up her hands in an invocational gesture,1
SELENA,2
"Thank you, sisters and brothers of the Craft",3
"It is a great honor you have given me, and I will try to be worthy",3
And when my secret plans are revealed -- you will learn that we are on the threshold of power and influence undreamed of when Nigel was our leader,3
More applause,4
One of the cooks applauding at the refreshment table knocks over a fuel-pot under a chafing dish,1
The fuel-pot falls on the ground at the base of the wicker goat statue,1
,
SELENA,2
"And now, ,I call upon the Great Mother--the spirit of Nature --- to bless all our endeavors in the coming year",3
A woman in the audience screams,1
"Everyone looks where, she is pointing",1
"The huge ten-foot tall wicker statue ,bursts into flames",1
Panic and pandemonium,1
Some of the quests run for safety,1
"Others try to throw water onto the blazing, torch-like statue, but in vain",1
"Selena frowns at the spectacle, and, without a word, turns and stalks into her house",1
INT,0
SELENA'S HOUSE,5
LIVING ROOM,5
THE CAMERA FOLLOWS Selena through the French doors and into her large living room,1
"On one wall is a huge, ornate gold-framed MIRROR, covered with a thick veil",1
"Selena sits down in front of a large hearth, and opens a secret compartment in the floor",1
She reaches inside and removes a finely wrought METAL BOX IN THE SHAPE OF A GARGOYLE and a pack of cards,1
"She puts the gargoyle box on her lap, and begins to cast tarot cards onto the floor in mystic patterns",1
The Elderly Man in the pinstripe suit enters from the garden,1
Outside the excited shouts and sounds of firefighting can still be heard,1
Someone runs by in the b g with a coil of garden hose,1
"The Elderly Man walks over to Selena, timidly",1
ELDERLY MAN,2
Is this Nigel's doing?,3
SELENA,2
"It's a warning, that's for sure",3
ELDERLY MAN,2
Maybe it was just an accident,3
SELENA,2
(mysteriously),4
There's no such thing as an accident,3
"Everything has meaning, if you can read the signs",3
The elderly man looks down at the pattern of tarot cards Selena has cast on the floor,1
ELDERLY MAN,2
Then what does it mean???,3
Selena shrugs and puts aside her cards,1
SELENA,2
Don't ask me,3
I can't read the signs worth spit,3
EXT,0
MIDVALE SCHOOL,5
DAY,6
A bus stops in front of the school,1
"Kara, disguised in a brunette wig and unfashionable clothing gets out of the bus",1
(From now on we shall refer to her in human guise by the name of her secret identity LINDA LEE),1
Linda walks up the driveway toward the main building,1
"Around her the campus is full of girls all in the school uniform of skirt, blazer, and white knee socks",1
"Many of them stare frankly at the new girl in the slightly dowdy dress, carrying a battered old suitcase",1
"In front of the school, LUCY LANE, one of the older girls, is batting in a softball game",1
She swings and hits one over the fence for a homer,1
"Linda watches the excited, deliriously happy girls---wondering if she will ever be able to share such strong group emotions",1
Linda walks up the steps to the main building,1
INT,0
MAIN BUILDING,5
MIDVALE SCHOOL,5
STAIRWAY,5
Linda walks up the long stairway in the entrance hall,1
"MYRA, the school bully, passes with her spy and toady the loathsome MUFFY",1
As they pass MYRA speaks in a loud voice,1
MYRA,2
"Geeze, another barfy new student",3
They're really scraping the bottom of the barrel these days,3
Linda walks on up to the next f1oor,1
INT,0
MAIN BUILDING,5
MIDVALE SCHOOL,5
HALL,5
"Linda walks along the deserted hall and stops at the office of the registrar, MR Danvers",1
,
She enters,1
INT,0
REGISTRAR'S OFFICE,5
MR. Danvers turns from his desk and glares at her,1
,
MR. DANVERS,2
Don't you believe in knocking?,3
LINDA,2
"Oh, yes",3
Knocking,1
The pre-entry signal,1
I forgot,3
She knocks on the open door,1
"Her manner is so open and guileless that MR. Danvers, though he gives her a strange look, does not put it down to smart-aleckyness, as he normally would",1
,
MR. DANVERS,2
What can I do for you?,3
LINDA,2
I'm Linda Lee,3
My cousin wrote you,3
MR. Danvers stares at her blankly,1
,
He's a bit absent-minded,1
MR . DANVERS,2
Cousin? Wrote me?,3
Linda looks at the metal filing cabinet behind his desk,1
Two beams of X-RAY VISION are faintly visible for an instant from her eyes,1
LINDA,2
The letter's in your files,3
"Under K, for Kent",3
MR. Danvers opens his file and searches through it,1
,
LINDA,2
"I mean, it would probably be there, if you received it",3
MR. DANVERS,2
Here it is,3
Oh of course,3
You're the orphan,3
I'm so sorry about your parents,3
We'll try to make you happy here,3
He rises and walks around the desk toward her,1
He puts his hand on her shoulder in a fatherly fashion,1
CUT TO:,0
EXT,0
CAMPUS,5
DORM,5
MR. Danvers is carrying her suitcase as he shows her around the campus,1
,
MR DANVERS,2
" since your school records were lost in the fire, we'11 start you out easy first",3
"You'll have English, Latin,",3
"French, History, Art, Chemistry, Math, Biology and Computing",3
"Later on, you can add some electives",3
,
"I think we'll put you in ""G"" dorm",3
He opens the door and ushers her into the dorm,1
INT,0
DORM,5
CORRIDOR,5
MR. Danvers leads Linda down the corridor,1
,
,
A girl dorm monitor sees him and yells out the traditional signal,1
STUDENT MONITOR,5
Man on the floor!,1
"Immediately, several of the room doors along the corridor slam shut",1
MR. Danvers smiles indulgently and leads Linda along to one of the rooms with an open door,1
,
INT,0
DORM ROOM,5
"LUCY LANE, still in her softball flannels, is digging mud out of her cleats with a Swiss Army Knife held over a wastebasket",1
"MR. Danvers knocks on the open door, in the pre-entry signal of Earth",1
,
Lucy looks up,1
LUCY,2
"Oh, MR. Danvers, come in and park it",3
,
MR. DANVERS,2
"Lucy, your roommate still home with anorexia?",3
LUCY,2
It wasn't anorexia,3
It was the food,3
MR DANVERS,2
"Linda, this is Lucy Lane",3
You can room with her,3
,
"Show her around, Lucy",3
"I believe you know her cousin, MR, uh, Kent",3
,
Lucy turns into a bundle of enthusiasm,1
She grabs Linda's suitcase and leads her into the room chattering away excitedly,1
LUCY,2
"Wow, you're Clark's cousin?? Fabuloso! Clark's a hunk",3
My sister Lois was a real nerd to let that one get away,3
"You'll love it here, we have a great dorm, some really insane characters, I mean radical craziness",3
,
"MR. Danvers slips away, leaving the two new roommates to get acquainted",1
,
Lucy puts Linda's suitcase on the bare mattress of the empty bed and opens the dresser drawers to help her unpack,1
LINDA,2
I can do that,3
LUCY,2
No sweat,3
When's the rest of your stuff arriving?,3
She looks down at the nearly empty suitcase,1
,
LINDA,2
There isn't any,3
LUCY,2
This is all your clothes?,3
Lucy involuntarily glances over her shoulder at the bulging closet beside her own bed,1
"Lucy's bed is smothered with teddy bears, and the walls around it are covered with photos and posters of male rock singers, movie stars, and tennis players",1
Also a large painted poster of SUPERMAN,1
LINDA,2
"I have money to buy more, but I haven't had a chance since",3
LUCY,2
Since what?? Did you have a fire at your house or something?,3
LINDA,2
I'd rather not talk about it,3
LUCY,2
You're not an orphan are you?,3
LINDA,2
My cousin Clark is my only relative on Earth,3
LUCY,2
"Oh wow, I should've known",3
Me and my big mouth,3
"Listen, you can borrow any of my clothes you want",3
Any time,3
LINDA,2
Thank you,3
You're very kind,3
LUCY,2
"I'm real sorry, Linda, I should've known it was something tragic if you show up without a wardrobe",3
"Here, try on this",3
And this,3
Lucy starts pulling clothes out of her closet and tossing to Linda,3
CUT TO:,0
EXT,0
SCHOOL PLAYING FIELDS,5
DAY,6
Girls in their adorable school gym outfits run around playing field hockey,1
Linda hangs back on the outskirts of the mob,1
She sees Myra put her stick between Lucy's legs and trip her,1
Linda stops to help Lucy up,1
LINDA,2
She did that deliberately,3
LUCY,2
She's a beast,3
"The pack turns and heads back toward them, the lead",1
Myra slaps the puck directly at steps in front of it to protect Lucy,1
The and shatters,1
,
Play stops,1
"The girls mill confusion, picking up the little pieces of with Myra in Lucy",1
Linda puck hits Linda around in puck,1
LUCY,2
How'd you do that?,3
LINDA,2
Must've been a defective puck,3
INT,0
LOCKER ROOM,5
DAY,6
Girls pile in and start to take off their uniforms,1
Showers are running in the background,1
Linda unlaces her shoes,1
Lucy is unlacing beside her,1
LUCY,2
Keep an eye peeled for Myra,3
She's out to get you,3
,
LINDA,2
But what for?,3
LUCY,2
She just hates anybody who isn't afraid of her,3
INT,0
SHOWER,5
LATER,6
DAY,6
Linda and Lucy (seen from the shoulders up) are enjoying a nice warm shower,1
"Linda looks through the tile wall (with her x-ray vision) and sees Myra next door, fooling with the plumbing",1
INT,0
PLUMBING ROOM,5
MYRA,2
(whispering),4
Are they in?,3
Muffy (Myra's spy) nods yes from her look-out position,1
MYRA,2
Listen to the screams when I shut off the cold water,3
She takes a huge wrench and starts to shut off a valve,1
Her spy looks worriedly at the valve,1
MUFFY,2
"But, Myra, why don't you shut off the hot water and give them an ice bath? If you shut off the cold it, could scald them",3
MYRA,2
So they lose a little skin,3
Serve 'em right,3
Myra pulls on the wrench,1
INT,0
SHOWER,5
Linda shoots a beam of her heat vision through the wall,1
INT,0
PLUMBING ROOM,5
"Myra pulls on the valve, but the wrench glows red hot in her hand",1
She lets go with a cry of pain,1
"A pipe springs a leak, drenching her in her school uniform",1
"Myra heads for the door, to get out",1
More pipes spring leaks,1
"Myra is soaked, her hair all bedraggled, her uniform a mess",1
CUT TO:,0
INT,0
COMPUTING CLASS,5
MR. Danvers is putting a fairly complicated equation on the blackboard,1
,
All the students sit at the consoles of little personal computers staring at their blank monitor screens,1
"Except for Linda, who is staring intently at the wall on one side of the classroom",1
MR DANVERS,2
"Now, this is the kind of problem that used to take weeks before the computer",3
It still takes a long time without certain algorithms,3
Linda stares out through the solid wall with her X-RAY vision,1
EXT,0
CAMPUS,5
A cat is stalking along a branch of a tree toward a nest of little baby birds,1
"The nest is wedged on top of a window cornice on one of the buildings, but the tree branch passes just close enough by it for the cat to grab the baby birds when he gets there",1
Slowly the cat inches along the branch,1
Suddenly a beam of light hits the branch,1
"It bursts into flame, and falls down to the ground, saving the birds from any future danger",1
"The cat turns around like a felon caught in the act, runs down the tree trunk, and scampers away",1
INT,0
CLASS,5
Linda smiles to herself,1
MR. DANVERS (O.S.),2
Linda? Are you with us?,3
She turns to look at MR,1
Danvers and finds everyone in class staring at her,1
LINDA,2
"Uh, yes, MR. Danvers",3
,
She looks at the board,1
LINDA,2
"The answer is 5,271,009,010",3
"Linda smiles, proud that she got the right answer",1
The other girls in the class laugh at her,1
Even her friend Lucy snickers,1
"Linda realizes she has made a mistake, but is not sure how serious it is",1
The class bell rings and the girls dash for the exit,1
Linda stays in her seat staring at Mr. Danvers as he goes around the room switching off the computers,1
,
MR. DANVERS,2
"You may go, Linda",3
But try not to clown around in the future,3
She meekly heads for the door,1
He turns to erase the blackboard,1
"Something stays his hand, and he looks at the problem",1
Then he puts down the eraser and starts to copy the problem on a piece of paper,1
EXT,2
ROAD OUTSIDE SCHOOL,5
DAY,6
Selena's Cadillac drives past the school softball in front,1
Girls are playing softball in front,1
INT,0
CADILLAC,5
Bianca is driving,1
Selena sits in the back brooding,1
Her tarot cards and the metal gargoyle box are beside her on the open counter of a  built-in bar,1
She suddenly calls out to Bianca,1
SELENA,2
Stop the car!,3
Bianca jams on the brakes and the car screeches to a halt,1
EXT,0
ROAD OUTSIDE SCHOOL,5
The girls stop their softball game and turn to stare at the Cadillac,1
INT,0
CADILLAC,5
Selena is gathering up her scattered things from the floor of the car,1
SELENA,2
"I said stop, I didn't say run into a brick wall",3
BIANCA,2
What is it?,3
SELENA,2
The Coffer of Shadow,3
Look at it,3
The metal gargoyle box is glowing with an inner radiance,3
SELENA,2
What does it mean?,3
BIANCA,2
The danger,3
The one Nigel spoke of,3
It must be near,3
