(beat),4
Have you spoken to Holly lately?,3
She just dropped a 20 megaton thermonuclear warhead into,1
Stanley's universe,1
30   EXT,0
STANLEY'S TRAILER,5
DAY,6
Stanley practically pitches her down the steps of his trailer and slams the door,1
GINGER,2
Shit..,3
31   INT,0
MALIBU HOUSE,5
DAY,6
A TELEPHONE RINGS in a multi-zillion dollar Malibu beach house,1
"A WOMAN, late twenties, grabs the receiver",1
Her voice is of perfect timbre and accentless,1
MELISSA (WOMAN),2
Hello,3
(CONTINUED),4
18,0
31   CONTINUED:                                                      31,0
STANLEY (V.O.),2
Melissa..,3
(beat),4
Holly home?,3
MELISSA,2
(New York starts to invade her accentless accent),4
Stanley,3
Why are you calling here?,3
32   INT,0
STANLEY'S TRAILER - ANGLE - STANLEY                        32 on phone,5
He stands in front of his now closed fridge,1
"It is covered with pictures of his daughter, Holly",1
STANLEY,2
I want to talk with Holly,3
INTERCUT BETWEEN the two,1
Melissa's accent continues to travel eastward from,1
Midwest flat to full tilt Long Island,1
MELISSA,2
It's..,3
(looks at her watch),4
"It's twelve-thirty, Stanley",3
She's in school,3
You know it's illegal for you to talk to her,3
STANLEY,2
"Don't do this, Mel",3
It's not good for Holly --,3
MELISSA,2
How the hell would you know what is or isn't good for my daughter?,3
You've spent the last two years in prison,3
STANLEY,2
Mel --,3
MELISSA,2
"Stop calling me that, Stanley",3
STANLEY,2
I just want to see my baby,3
(CONTINUED),4
19,0
32   CONTINUED:                                                       32,0
MELISSA,2
"Well, she doesn't want to see you,",3
"Stanley, and I swear to fucking",3
"God, if you contact her, I'll have",3
Larry's attorney throw you into a hole so deep and dark it'll make,3
Leavenworth seem like two weeks in,3
Vegas during which I'll personally pay two ball-busting skin-heads to --,3
STANLEY,2
"Wow, Mel, you can take the girl out of the trailer park, but you can't take the trailer park out of the girl",3
She regains control,3
Her voice is accentless once again,1
MELISSA,2
(exhaling),4
"I will not let myself be manipulated by you, Stanley",3
Larry's her father now,3
STANLEY,2
Larry's the porn king --,3
MELISSA,2
"Larry's a film financier, a good husband, and an astute businessman",3
What films he's involved in are a function of profitability and none of your business,3
She is now downright icy,1
MELISSA,2
"Get help, Stanley, get into a program, get a therapist, get a dog, but whatever you do, stay away from my child",3
STANLEY,2
Your child?    She's our child,3
MELISSA,2
She will never be your child,3
You'll never have the kind of money to match Larry's lawyers in court,3
Forget Holly,3
(CONTINUED),4
20,0
32   CONTINUED:    (2)                                              32,0
CLICK.,1
The PHONE GOES DEAD,1
"Stanley freaks, beats the receiver against the fridge, again, and again",1
"Then, he calmly hangs up the phone",1
33   EXT,0
STANLEY'S TRAILER,5
DAY ,6
Stanley walks down the steps of his trailer,1
"Ginger sits on the hood of her car in all her estrogenic glory, smoking and petting Stan's dog",1
STANLEY,2
What are you doing here?,3
"Stanley's dog leans against her, happy",1
STANLEY,2
"(to dog, like ?œtraitor"")",4
Judas,3
GINGER,2
"Hello, Stanley",3
She smiles at him,1
"He smiles back, about ready to stick her in the trunk of her car",1
STANLEY,2
"Look, I'm beginning to lose my sense of humor about --",3
GINGER,2
"Let's cut through the bullshit,",3
Stan,3
If you ever want to have a chance in hell of getting your daughter back you'll shut up and listen,3
"Unless of course you want to stay here in your pathetic, loser life while she learns what it's like to be a fluffer in one of her new daddy's videos",3
(CONTINUED),4
21,0
33   CONTINUED:                                                      33,0
STANLEY,2
Do me the courtesy of not confusing your own childhood with my daughter's,3
GINGER,2
"Look at your situation, Stanley",3
"For twenty months you've been in court six times, each time your custody case has been thrown out",3
"Your situation doesn't look good, sweetheart",3
"She blows smoke at him, thinking, then whips out her trump card",1
GINGER,2
How much would it cost to retain the best family lawyer in the country and regain custody of your daughter?,3
STANLEY,2
All the way through the jury trial?,3
GINGER,2
Yeah,3
STANLEY,2
A lot,3
She pulls out a large manila envelope,1
Opens it and dumps the rubber-banded stacks of hundreds onto the ground,1
GINGER,2
This should get you started,3
Stanley just stares at the money,1
He looks up at Ginger,1
GINGER,2
Whattaya have to lose? Just meet him,3
One time,3
That's it,3
"You don't like the setup, walk away",3
STANLEY,2
That's it?,3
GINGER,2
That's it,3
And you keep the money,3
(CONTINUED),4
22,0
33   CONTINUED:    (2)                                               33,0
"She smokes, letting it all sink in",1
She puts out her cigarette,1
They just stare at each other,1
She smiles,1
FADE TO BLACK.,0
FADE IN:,0
34   INT,0
FBI INTERROGATION ROOM,5
NIGHT ,6
Torvalds sits at a table in a room with a two-way mirror,1
"To his left, a three-piece suited Euroweasel (obviously his LAWYER) nurses a steaming cup of coffee while providing air cover from the two interrogating FBI",1
Agents,1
The table is covered with empty coffee cups and cigarette carcasses,1
Roberts eases quietly into the room in mid- interrogation,1
Torvalds says something in Finnish to his Lawyer,1
AGENT #1,2
What did he say?,3
Torvalds again speaks to his Lawyer in Finnish,1
AGENT #2,2
Your client is wanted on 24 counts of electronic crimes in seven different countries --,3
LAWYER,2
Finland does not recognize these allegations as crimes,3
Your laws --,3
AGENT #1,2
"Do you see a Finnish flag hanging on the wall, Ikea boy?",3
Torvalds speaks to his Lawyer,1
AGENT #1,2
What did he say?,3
LAWYER,2
He said Ikea is Swedish,3
AGENT #1,2
He understands English?,3
The FBI Agent's head is now close to imploding,1
(CONTINUED),4
23,0
34   CONTINUED:                                                      34,0
ROBERTS,2
Okay..,3
"Guys, why don't you give me a few minutes here?",3
They turn to see Roberts smiling,1
AGENT #2,2
"Uh, sir..",3
ROBERTS,2
It's okay,3
Just a couple of minutes,3
AGENT #1,2
Yessir,3
AGENT #2,2
"You've fucked up now, Hamlet",3
ROBERTS,2
(never taking his eyes off Torvalds),4
And Michaels,3
AGENT #2,2
Yessir,3
ROBERTS,2
Hamlet was a Dane,3
AGENT #2,2
Adane?,3
ROBERTS,2
Forget it,3
Roberts sits down in a chair facing Torvalds,1
"He stares at him a moment, just smiling, then..",1
ROBERTS,2
Why would the number one cracker in the world risk life imprisonment to enter the continental U.S.?,3
LAWYER,2
My client has repeatedly reserved his right not answer any questions at this time,3
Torvalds looks at Roberts' badge and says something in,1
"Finnish, the only recognizable word being ""Roberts."" The attorney and Torvalds both laugh",1
Roberts looks at the attorney,1
(CONTINUED),0
24,0
34   CONTINUED:    (2)                                           34,0
LAWYER,2
He told me to tell Mister Roberts that he is quite fond of 'The X-Files.',3
Again they smile,1
Roberts looks at the lawyer's cup of steaming coffee and with one finger pushes it over into the lawyer's lap,1
ROBERTS,2
You need another cup of coffee --,3
LAWYER,2
(jumping up in great pain),4
Goddammit!,3
"Roberts grabs him by the collar and slams him into the wall, then pushes him out the door with a kick in the ass",1
He grabs the briefcase and tosses it out after him and locks the door,1
"He turns on Torvalds, smacking him across the face",1
He pushes him into the wall and holds his badge in front of him,1
ROBERTS,2
Until a year ago I was head of the largest task force on cyber- criminals in the entire world,3
"But, I burned out",3
It happens,3
I snapped,3
I shot a suspect in the fucking hand,3
Accident,3
Do you know how hard it is to work a keyboard with one hand?,3
TORVALDS,2
"Whatever you can do to me, he can do worse",3
I'm already dead,3
The only place I stand a chance is back in my country,3
I have friends there,3
ROBERTS,2
"I tell you what, you tell me what",3
I want to know and I guarantee you'll be on the next flight to,3
Finland,3
First class,3
Courtesy of the U.S. Government,3
Torvalds thinks quietly,1
25,0
35   INT,0
VIEWING ROOM,5
NIGHT,6
Two FBI agents (BAD AGENTS #1 & 2) watch the interrogation through a two-way mirror,1
One of the agents looks surprisingly like Gabriel's merc that carried the young blonde girl killed outside the bank earlier,1
TORVALDS (V.O.),2
(over speaker),4
I'll tell you what I know,3
The Agents look at each other,1
Bad Agent #1 dials his cell phone,1
BAD AGENT #1,2
(into his cell),4
"Yes, this is Assistant Director",3
"Joy, would you find Agent Roberts",3
It's important that I speak with him as soon as possible,3
Thank you,3
INT,0
FBI INTERROGATION ROOM,5
NIGHT,6
ROBERTS,2
Who is he?,3
36   EXT,0
PRAGUE NIGHTCLUB,5
NIGHT,6
A yellow Lamborghini Diablo drives up,1
In SLOW MOTION,1
"Gabriel steps out of the car, wind whipping his full- length, black Gucci overcoat",1
TORVALDS (V.O.),2
He exists in a world beyond your world,3
"What we only fantasize, he does",3
He lives a life where nothing is beyond him,3
37   INT,0
INTERROGATION ROOM,5
 NIGHT,6
TORVALDS,2
But it is all an act,3
38   EXT,0
PRAGUE NIGHTCLUB,5
NIGHT,6
Gabriel walks through the crowd as if a celebrity --,1
(CONTINUED),4
26,0
38   CONTINUED:                                                        38,0
TORVALDS (V.O.),2
For all his charisma and charm,3
For all his wealth and expensive toys,3
#NAME?,1
TORVALDS (V.O.),2
"Beneath it all he is a driven, unflinching, calculating machine, who takes what he wants, when he wants, then disappears --",3
CUT TO:,0
39   INT,0
INTERROGATION ROOM,5
ANGLE ON TORVALDS,1
NIGHT,6
TORVALDS,2
#NAME?,3
40   EXT,0
EMPTY SKY,5
 NIGHT,6
TORVALDS (V.O.),2
I fly to where I am to meet him,3
He sends one of his people to meet me,3
A BOEING 777 SCREAMS overhead,1
We TILT DOWN,1
Stanley and Ginger walk out of LAX,1
A white LIMO IDLES directly in front of them,1
"Stanley is wearing a black T-shirt which proclaims in large white letters across his chest, in true Scarlet",1
"Letter fashion, ""LOSER!""",1
TORVALDS (V.O.),2
He tells me what he needs,3
"I do my job, I'm paid",3
41   INT,0
PRAGUE ,5
NIGHT,6
Upstairs on a lavish balcony Gabriel looks at the crowd,1
PUSH INTO --,1
CLOSEUP - GABRIEL smiling,1
TORVALDS (V.O.),1
And I leave,1
27,0
42   INT,0
FBI INTERROGATION ROOM,5
NIGHT ,6
ROBERTS,2
